reference_index,celltype,tech
10420,alpha,smarter
10421,alpha,smarter
10422,alpha,smarter
10423,alpha,smarter
10424,alpha,smarter
10425,alpha,smarter
10426,alpha,smarter
10427,alpha,smarter
10428,alpha,smarter
10429,alpha,smarter
10430,alpha,smarter
10431,alpha,smarter
10432,alpha,smarter
10433,alpha,smarter
10434,alpha,smarter
10435,alpha,smarter
10436,alpha,smarter
10437,alpha,smarter
10438,alpha,smarter
10439,alpha,smarter
10440,alpha,smarter
10441,alpha,smarter
10442,alpha,smarter
10443,alpha,smarter
10444,alpha,smarter
10445,alpha,smarter
10446,alpha,smarter
10447,alpha,smarter
10448,alpha,smarter
10449,alpha,smarter
10450,alpha,smarter
10451,alpha,smarter
10452,alpha,smarter
10453,alpha,smarter
10454,alpha,smarter
10455,alpha,smarter
10456,alpha,smarter
10457,alpha,smarter
10458,alpha,smarter
10459,alpha,smarter
10460,alpha,smarter
10461,alpha,smarter
10462,alpha,smarter
10463,alpha,smarter
10464,alpha,smarter
10465,alpha,smarter
10466,alpha,smarter
10467,alpha,smarter
10468,alpha,smarter
10469,alpha,smarter
10470,alpha,smarter
10471,alpha,smarter
10472,alpha,smarter
10473,alpha,smarter
10474,alpha,smarter
10475,alpha,smarter
10476,alpha,smarter
10477,alpha,smarter
10478,alpha,smarter
10479,alpha,smarter
10480,alpha,smarter
10481,alpha,smarter
10482,alpha,smarter
10483,alpha,smarter
10484,alpha,smarter
10485,alpha,smarter
10486,alpha,smarter
10487,alpha,smarter
10488,alpha,smarter
10489,alpha,smarter
10490,alpha,smarter
10491,alpha,smarter
10492,alpha,smarter
10493,alpha,smarter
10494,alpha,smarter
10495,alpha,smarter
10496,alpha,smarter
10497,alpha,smarter
10498,alpha,smarter
10499,alpha,smarter
10500,alpha,smarter
10501,alpha,smarter
10502,alpha,smarter
10503,alpha,smarter
10504,alpha,smarter
10505,alpha,smarter
10506,alpha,smarter
10507,alpha,smarter
10508,alpha,smarter
10509,alpha,smarter
10510,alpha,smarter
10511,alpha,smarter
10512,alpha,smarter
10513,alpha,smarter
10514,alpha,smarter
10515,alpha,smarter
10516,alpha,smarter
10517,alpha,smarter
10518,alpha,smarter
10519,alpha,smarter
10520,alpha,smarter
10521,alpha,smarter
10522,alpha,smarter
10523,alpha,smarter
10524,alpha,smarter
10525,alpha,smarter
10526,alpha,smarter
10527,alpha,smarter
10528,alpha,smarter
10529,alpha,smarter
10530,alpha,smarter
10531,alpha,smarter
10532,alpha,smarter
10533,alpha,smarter
10534,alpha,smarter
10535,alpha,smarter
10536,alpha,smarter
10537,alpha,smarter
10538,alpha,smarter
10539,alpha,smarter
10540,alpha,smarter
10541,alpha,smarter
10542,alpha,smarter
10543,alpha,smarter
10544,alpha,smarter
10545,alpha,smarter
10546,alpha,smarter
10547,alpha,smarter
10548,alpha,smarter
10549,alpha,smarter
10550,alpha,smarter
10551,alpha,smarter
10552,alpha,smarter
10553,alpha,smarter
10554,alpha,smarter
10555,alpha,smarter
10556,alpha,smarter
10557,alpha,smarter
10558,alpha,smarter
10559,alpha,smarter
10560,alpha,smarter
10561,alpha,smarter
10562,alpha,smarter
10563,alpha,smarter
10564,alpha,smarter
10565,alpha,smarter
10566,alpha,smarter
10567,alpha,smarter
10568,alpha,smarter
10569,alpha,smarter
10570,alpha,smarter
10571,alpha,smarter
10572,alpha,smarter
10573,alpha,smarter
10574,alpha,smarter
10575,alpha,smarter
10576,alpha,smarter
10577,alpha,smarter
10578,alpha,smarter
10579,alpha,smarter
10580,alpha,smarter
10581,alpha,smarter
10582,alpha,smarter
10583,alpha,smarter
10584,alpha,smarter
10585,alpha,smarter
10586,alpha,smarter
10587,alpha,smarter
10588,alpha,smarter
10589,alpha,smarter
10590,alpha,smarter
10591,alpha,smarter
10592,alpha,smarter
10593,alpha,smarter
10594,alpha,smarter
10595,alpha,smarter
10596,alpha,smarter
10597,alpha,smarter
10598,alpha,smarter
10599,alpha,smarter
10600,alpha,smarter
10601,alpha,smarter
10602,alpha,smarter
10603,alpha,smarter
10604,alpha,smarter
10605,alpha,smarter
10606,alpha,smarter
10607,alpha,smarter
10608,alpha,smarter
10609,alpha,smarter
10610,alpha,smarter
10611,alpha,smarter
10612,alpha,smarter
10613,alpha,smarter
10614,alpha,smarter
10615,alpha,smarter
10616,alpha,smarter
10617,alpha,smarter
10618,alpha,smarter
10619,alpha,smarter
10620,alpha,smarter
10621,alpha,smarter
10622,alpha,smarter
10623,alpha,smarter
10624,alpha,smarter
10625,alpha,smarter
10626,alpha,smarter
10627,alpha,smarter
10628,alpha,smarter
10629,alpha,smarter
10630,alpha,smarter
10631,alpha,smarter
10632,alpha,smarter
10633,alpha,smarter
10634,alpha,smarter
10635,alpha,smarter
10636,alpha,smarter
10637,alpha,smarter
10638,alpha,smarter
10639,alpha,smarter
10640,alpha,smarter
10641,alpha,smarter
10642,alpha,smarter
10643,alpha,smarter
10644,alpha,smarter
10645,alpha,smarter
10646,alpha,smarter
10647,alpha,smarter
10648,alpha,smarter
10649,alpha,smarter
10650,alpha,smarter
10651,alpha,smarter
10652,alpha,smarter
10653,alpha,smarter
10654,alpha,smarter
10655,alpha,smarter
10656,alpha,smarter
10657,alpha,smarter
10658,alpha,smarter
10659,alpha,smarter
10660,alpha,smarter
10661,alpha,smarter
10662,alpha,smarter
10663,alpha,smarter
10664,alpha,smarter
10665,alpha,smarter
10666,alpha,smarter
10667,alpha,smarter
10668,alpha,smarter
10669,alpha,smarter
10670,alpha,smarter
10671,alpha,smarter
10672,alpha,smarter
10673,alpha,smarter
10674,alpha,smarter
10675,alpha,smarter
10676,alpha,smarter
10677,alpha,smarter
10678,alpha,smarter
10679,alpha,smarter
10680,alpha,smarter
10681,alpha,smarter
10682,alpha,smarter
10683,alpha,smarter
10684,alpha,smarter
10685,alpha,smarter
10686,alpha,smarter
10687,alpha,smarter
10688,alpha,smarter
10689,alpha,smarter
10690,alpha,smarter
10691,alpha,smarter
10692,alpha,smarter
10693,alpha,smarter
10694,alpha,smarter
10695,alpha,smarter
10696,alpha,smarter
10697,alpha,smarter
10698,alpha,smarter
10699,alpha,smarter
10700,alpha,smarter
10701,alpha,smarter
10702,alpha,smarter
10703,alpha,smarter
10704,alpha,smarter
10705,alpha,smarter
10706,alpha,smarter
10707,alpha,smarter
10708,alpha,smarter
10709,alpha,smarter
10710,alpha,smarter
10711,alpha,smarter
10712,alpha,smarter
10713,alpha,smarter
10714,alpha,smarter
10715,alpha,smarter
10716,alpha,smarter
10717,alpha,smarter
10718,alpha,smarter
10719,alpha,smarter
10720,alpha,smarter
10721,alpha,smarter
10722,alpha,smarter
10723,alpha,smarter
10724,alpha,smarter
10725,alpha,smarter
10726,alpha,smarter
10727,alpha,smarter
10728,alpha,smarter
10729,alpha,smarter
10730,alpha,smarter
10731,alpha,smarter
10732,alpha,smarter
10733,alpha,smarter
10734,alpha,smarter
10735,alpha,smarter
10736,alpha,smarter
10737,alpha,smarter
10738,alpha,smarter
10739,alpha,smarter
10740,alpha,smarter
10741,alpha,smarter
10742,alpha,smarter
10743,alpha,smarter
10744,alpha,smarter
10745,alpha,smarter
10746,alpha,smarter
10747,alpha,smarter
10748,alpha,smarter
10749,alpha,smarter
10750,alpha,smarter
10751,alpha,smarter
10752,alpha,smarter
10753,alpha,smarter
10754,alpha,smarter
10755,alpha,smarter
10756,alpha,smarter
10757,alpha,smarter
10758,alpha,smarter
10759,delta,smarter
10760,delta,smarter
10761,delta,smarter
10762,delta,smarter
10763,delta,smarter
10764,delta,smarter
10765,delta,smarter
10766,delta,smarter
10767,delta,smarter
10768,delta,smarter
10769,delta,smarter
10770,delta,smarter
10771,delta,smarter
10772,delta,smarter
10773,delta,smarter
10774,delta,smarter
10775,delta,smarter
10776,delta,smarter
10777,delta,smarter
10778,delta,smarter
10779,delta,smarter
10780,delta,smarter
10781,delta,smarter
10782,delta,smarter
10783,delta,smarter
10784,delta,smarter
10785,delta,smarter
10786,delta,smarter
10787,gamma,smarter
10788,gamma,smarter
10789,gamma,smarter
10790,gamma,smarter
10791,gamma,smarter
10792,gamma,smarter
10793,gamma,smarter
10794,gamma,smarter
10795,gamma,smarter
10796,gamma,smarter
10797,gamma,smarter
10798,gamma,smarter
10799,gamma,smarter
10800,gamma,smarter
10801,gamma,smarter
10802,gamma,smarter
10803,gamma,smarter
10804,gamma,smarter
10805,gamma,smarter
10806,gamma,smarter
10807,gamma,smarter
10808,gamma,smarter
10809,gamma,smarter
10810,gamma,smarter
10811,gamma,smarter
10812,gamma,smarter
10813,gamma,smarter
10814,gamma,smarter
10815,gamma,smarter
10816,gamma,smarter
10817,gamma,smarter
10818,gamma,smarter
10819,gamma,smarter
10820,beta,smarter
10821,beta,smarter
10822,beta,smarter
10823,beta,smarter
10824,beta,smarter
10825,beta,smarter
10826,beta,smarter
10827,beta,smarter
10828,beta,smarter
10829,beta,smarter
10830,beta,smarter
10831,beta,smarter
10832,beta,smarter
10833,beta,smarter
10834,beta,smarter
10835,beta,smarter
10836,beta,smarter
10837,beta,smarter
10838,beta,smarter
10839,beta,smarter
10840,beta,smarter
10841,beta,smarter
10842,beta,smarter
10843,beta,smarter
10844,beta,smarter
10845,beta,smarter
10846,beta,smarter
10847,beta,smarter
10848,beta,smarter
10849,beta,smarter
10850,beta,smarter
10851,beta,smarter
10852,beta,smarter
10853,beta,smarter
10854,beta,smarter
10855,beta,smarter
10856,beta,smarter
10857,beta,smarter
10858,beta,smarter
10859,beta,smarter
10860,beta,smarter
10861,beta,smarter
10862,beta,smarter
10863,beta,smarter
10864,beta,smarter
10865,beta,smarter
10866,beta,smarter
10867,beta,smarter
10868,beta,smarter
10869,beta,smarter
10870,beta,smarter
10871,beta,smarter
10872,beta,smarter
10873,beta,smarter
10874,beta,smarter
10875,beta,smarter
10876,beta,smarter
10877,beta,smarter
10878,beta,smarter
10879,beta,smarter
10880,beta,smarter
10881,beta,smarter
10882,beta,smarter
10883,beta,smarter
10884,beta,smarter
10885,beta,smarter
10886,beta,smarter
10887,beta,smarter
10888,beta,smarter
10889,beta,smarter
10890,beta,smarter
10891,beta,smarter
10892,beta,smarter
10893,beta,smarter
10894,beta,smarter
10895,beta,smarter
10896,beta,smarter
10897,beta,smarter
10898,beta,smarter
10899,beta,smarter
10900,beta,smarter
10901,beta,smarter
10902,beta,smarter
10903,beta,smarter
10904,beta,smarter
10905,beta,smarter
10906,beta,smarter
10907,beta,smarter
10908,beta,smarter
10909,beta,smarter
10910,beta,smarter
10911,beta,smarter
10912,beta,smarter
10913,beta,smarter
10914,beta,smarter
10915,beta,smarter
10916,beta,smarter
10917,beta,smarter
10918,beta,smarter
10919,beta,smarter
10920,beta,smarter
10921,beta,smarter
10922,beta,smarter
10923,beta,smarter
10924,beta,smarter
10925,beta,smarter
10926,beta,smarter
10927,beta,smarter
10928,beta,smarter
10929,beta,smarter
10930,beta,smarter
10931,beta,smarter
10932,beta,smarter
10933,beta,smarter
10934,beta,smarter
10935,beta,smarter
10936,beta,smarter
10937,beta,smarter
10938,beta,smarter
10939,beta,smarter
10940,beta,smarter
10941,beta,smarter
10942,beta,smarter
10943,beta,smarter
10944,beta,smarter
10945,beta,smarter
10946,beta,smarter
10947,beta,smarter
10948,beta,smarter
10949,beta,smarter
10950,beta,smarter
10951,beta,smarter
10952,beta,smarter
10953,beta,smarter
10954,beta,smarter
10955,beta,smarter
10956,beta,smarter
10957,beta,smarter
10958,beta,smarter
10959,beta,smarter
10960,beta,smarter
10961,beta,smarter
10962,beta,smarter
10963,beta,smarter
10964,beta,smarter
10965,beta,smarter
10966,beta,smarter
10967,beta,smarter
10968,beta,smarter
10969,beta,smarter
10970,beta,smarter
10971,beta,smarter
10972,beta,smarter
10973,beta,smarter
10974,beta,smarter
10975,beta,smarter
10976,beta,smarter
10977,beta,smarter
10978,beta,smarter
10979,beta,smarter
10980,beta,smarter
10981,beta,smarter
10982,beta,smarter
10983,beta,smarter
10984,beta,smarter
10985,beta,smarter
10986,beta,smarter
10987,beta,smarter
10988,beta,smarter
10989,beta,smarter
10990,beta,smarter
10991,beta,smarter
10992,beta,smarter
10993,beta,smarter
10994,beta,smarter
10995,beta,smarter
10996,beta,smarter
10997,beta,smarter
10998,beta,smarter
10999,beta,smarter
11000,beta,smarter
11001,beta,smarter
11002,beta,smarter
11003,beta,smarter
11004,beta,smarter
11005,beta,smarter
11006,beta,smarter
11007,beta,smarter
11008,beta,smarter
11009,beta,smarter
11010,beta,smarter
11011,beta,smarter
11012,beta,smarter
11013,beta,smarter
11014,beta,smarter
11015,beta,smarter
11016,beta,smarter
11017,beta,smarter
11018,beta,smarter
11019,beta,smarter
11020,beta,smarter
11021,beta,smarter
11022,beta,smarter
11023,beta,smarter
11024,beta,smarter
11025,beta,smarter
11026,beta,smarter
11027,beta,smarter
11028,beta,smarter
11029,beta,smarter
11030,beta,smarter
11031,beta,smarter
11032,beta,smarter
11033,beta,smarter
11034,beta,smarter
11035,beta,smarter
11036,beta,smarter
11037,beta,smarter
11038,beta,smarter
11039,beta,smarter
11040,beta,smarter
11041,beta,smarter
11042,beta,smarter
11043,beta,smarter
11044,beta,smarter
11045,beta,smarter
11046,beta,smarter
11047,beta,smarter
11048,beta,smarter
11049,beta,smarter
11050,beta,smarter
11051,beta,smarter
11052,beta,smarter
11053,beta,smarter
11054,beta,smarter
11055,beta,smarter
11056,beta,smarter
11057,beta,smarter
11058,beta,smarter
11059,beta,smarter
11060,beta,smarter
11061,beta,smarter
11062,beta,smarter
11063,beta,smarter
11064,beta,smarter
11065,beta,smarter
11066,beta,smarter
11067,beta,smarter
11068,beta,smarter
11069,beta,smarter
11070,beta,smarter
11071,beta,smarter
11072,beta,smarter
11073,beta,smarter
11074,beta,smarter
11075,beta,smarter
11076,beta,smarter
11077,beta,smarter
11078,beta,smarter
11079,beta,smarter
11080,beta,smarter
11081,beta,smarter
11082,beta,smarter
11083,beta,smarter
11084,beta,smarter
11085,beta,smarter
11086,beta,smarter
11087,beta,smarter
11088,beta,smarter
11089,beta,smarter
11090,beta,smarter
11091,beta,smarter
11092,beta,smarter
11093,beta,smarter
11094,beta,smarter
11095,beta,smarter
11096,beta,smarter
11097,beta,smarter
11098,alpha,smarter
11099,alpha,smarter
11100,alpha,smarter
11101,alpha,smarter
11102,alpha,smarter
11103,alpha,smarter
11104,alpha,smarter
11105,alpha,smarter
11106,alpha,smarter
11107,alpha,smarter
11108,alpha,smarter
11109,alpha,smarter
11110,alpha,smarter
11111,alpha,smarter
11112,alpha,smarter
11113,alpha,smarter
11114,alpha,smarter
11115,alpha,smarter
11116,alpha,smarter
11117,alpha,smarter
11118,alpha,smarter
11119,alpha,smarter
11120,alpha,smarter
11121,alpha,smarter
11122,alpha,smarter
11123,alpha,smarter
11124,alpha,smarter
11125,alpha,smarter
11126,alpha,smarter
11127,alpha,smarter
11128,alpha,smarter
11129,alpha,smarter
11130,alpha,smarter
11131,alpha,smarter
11132,alpha,smarter
11133,alpha,smarter
11134,alpha,smarter
11135,alpha,smarter
11136,alpha,smarter
11137,alpha,smarter
11138,alpha,smarter
11139,alpha,smarter
11140,alpha,smarter
11141,alpha,smarter
11142,alpha,smarter
11143,alpha,smarter
11144,alpha,smarter
11145,alpha,smarter
11146,alpha,smarter
11147,alpha,smarter
11148,alpha,smarter
11149,alpha,smarter
11150,alpha,smarter
11151,alpha,smarter
11152,alpha,smarter
11153,alpha,smarter
11154,alpha,smarter
11155,alpha,smarter
11156,alpha,smarter
11157,alpha,smarter
11158,alpha,smarter
11159,alpha,smarter
11160,alpha,smarter
11161,alpha,smarter
11162,alpha,smarter
11163,alpha,smarter
11164,alpha,smarter
11165,alpha,smarter
11166,alpha,smarter
11167,alpha,smarter
11168,alpha,smarter
11169,alpha,smarter
11170,alpha,smarter
11171,alpha,smarter
11172,alpha,smarter
11173,alpha,smarter
11174,alpha,smarter
11175,alpha,smarter
11176,alpha,smarter
11177,alpha,smarter
11178,alpha,smarter
11179,alpha,smarter
11180,alpha,smarter
11181,alpha,smarter
11182,alpha,smarter
11183,alpha,smarter
11184,alpha,smarter
11185,alpha,smarter
11186,alpha,smarter
11187,alpha,smarter
11188,alpha,smarter
11189,alpha,smarter
11190,alpha,smarter
11191,alpha,smarter
11192,alpha,smarter
11193,alpha,smarter
11194,alpha,smarter
11195,alpha,smarter
11196,alpha,smarter
11197,alpha,smarter
11198,alpha,smarter
11199,alpha,smarter
11200,alpha,smarter
11201,alpha,smarter
11202,alpha,smarter
11203,alpha,smarter
11204,alpha,smarter
11205,alpha,smarter
11206,alpha,smarter
11207,alpha,smarter
11208,alpha,smarter
11209,alpha,smarter
11210,alpha,smarter
11211,alpha,smarter
11212,alpha,smarter
11213,alpha,smarter
11214,alpha,smarter
11215,alpha,smarter
11216,alpha,smarter
11217,alpha,smarter
11218,alpha,smarter
11219,alpha,smarter
11220,alpha,smarter
11221,alpha,smarter
11222,alpha,smarter
11223,alpha,smarter
11224,alpha,smarter
11225,alpha,smarter
11226,alpha,smarter
11227,alpha,smarter
11228,alpha,smarter
11229,alpha,smarter
11230,alpha,smarter
11231,alpha,smarter
11232,alpha,smarter
11233,alpha,smarter
11234,alpha,smarter
11235,alpha,smarter
11236,alpha,smarter
11237,alpha,smarter
11238,alpha,smarter
11239,alpha,smarter
11240,alpha,smarter
11241,alpha,smarter
11242,alpha,smarter
11243,alpha,smarter
11244,alpha,smarter
11245,alpha,smarter
11246,alpha,smarter
11247,alpha,smarter
11248,alpha,smarter
11249,alpha,smarter
11250,alpha,smarter
11251,alpha,smarter
11252,alpha,smarter
11253,alpha,smarter
11254,alpha,smarter
11255,alpha,smarter
11256,alpha,smarter
11257,alpha,smarter
11258,alpha,smarter
11259,alpha,smarter
11260,alpha,smarter
11261,alpha,smarter
11262,alpha,smarter
11263,alpha,smarter
11264,alpha,smarter
11265,alpha,smarter
11266,alpha,smarter
11267,alpha,smarter
11268,alpha,smarter
11269,alpha,smarter
11270,alpha,smarter
11271,alpha,smarter
11272,alpha,smarter
11273,alpha,smarter
11274,alpha,smarter
11275,alpha,smarter
11276,alpha,smarter
11277,alpha,smarter
11278,alpha,smarter
11279,alpha,smarter
11280,alpha,smarter
11281,alpha,smarter
11282,alpha,smarter
11283,alpha,smarter
11284,alpha,smarter
11285,alpha,smarter
11286,alpha,smarter
11287,alpha,smarter
11288,alpha,smarter
11289,alpha,smarter
11290,alpha,smarter
11291,alpha,smarter
11292,alpha,smarter
11293,alpha,smarter
11294,alpha,smarter
11295,alpha,smarter
11296,alpha,smarter
11297,alpha,smarter
11298,alpha,smarter
11299,alpha,smarter
11300,alpha,smarter
11301,alpha,smarter
11302,alpha,smarter
11303,alpha,smarter
11304,alpha,smarter
11305,alpha,smarter
11306,alpha,smarter
11307,alpha,smarter
11308,alpha,smarter
11309,alpha,smarter
11310,alpha,smarter
11311,alpha,smarter
11312,alpha,smarter
11313,alpha,smarter
11314,alpha,smarter
11315,alpha,smarter
11316,alpha,smarter
11317,alpha,smarter
11318,alpha,smarter
11319,alpha,smarter
11320,alpha,smarter
11321,alpha,smarter
11322,alpha,smarter
11323,alpha,smarter
11324,alpha,smarter
11325,alpha,smarter
11326,alpha,smarter
11327,alpha,smarter
11328,alpha,smarter
11329,alpha,smarter
11330,alpha,smarter
11331,alpha,smarter
11332,alpha,smarter
11333,alpha,smarter
11334,alpha,smarter
11335,alpha,smarter
11336,alpha,smarter
11337,alpha,smarter
11338,alpha,smarter
11339,alpha,smarter
11340,alpha,smarter
11341,alpha,smarter
11342,alpha,smarter
11343,alpha,smarter
11344,alpha,smarter
11345,alpha,smarter
11346,alpha,smarter
11347,alpha,smarter
11348,alpha,smarter
11349,alpha,smarter
11350,alpha,smarter
11351,alpha,smarter
11352,alpha,smarter
11353,alpha,smarter
11354,alpha,smarter
11355,alpha,smarter
11356,alpha,smarter
11357,alpha,smarter
11358,alpha,smarter
11359,alpha,smarter
11360,alpha,smarter
11361,alpha,smarter
11362,alpha,smarter
11363,alpha,smarter
11364,alpha,smarter
11365,alpha,smarter
11366,alpha,smarter
11367,alpha,smarter
11368,alpha,smarter
11369,alpha,smarter
11370,alpha,smarter
11371,alpha,smarter
11372,alpha,smarter
11373,alpha,smarter
11374,alpha,smarter
11375,alpha,smarter
11376,alpha,smarter
11377,alpha,smarter
11378,alpha,smarter
11379,alpha,smarter
11380,alpha,smarter
11381,alpha,smarter
11382,alpha,smarter
11383,alpha,smarter
11384,alpha,smarter
11385,alpha,smarter
11386,alpha,smarter
11387,alpha,smarter
11388,alpha,smarter
11389,alpha,smarter
11390,alpha,smarter
11391,alpha,smarter
11392,alpha,smarter
11393,alpha,smarter
11394,alpha,smarter
11395,alpha,smarter
11396,alpha,smarter
11397,alpha,smarter
11398,alpha,smarter
11399,alpha,smarter
11400,alpha,smarter
11401,alpha,smarter
11402,alpha,smarter
11403,alpha,smarter
11404,alpha,smarter
11405,alpha,smarter
11406,alpha,smarter
11407,alpha,smarter
11408,alpha,smarter
11409,alpha,smarter
11410,alpha,smarter
11411,alpha,smarter
11412,alpha,smarter
11413,alpha,smarter
11414,alpha,smarter
11415,alpha,smarter
11416,alpha,smarter
11417,alpha,smarter
11418,alpha,smarter
11419,alpha,smarter
11420,alpha,smarter
11421,alpha,smarter
11422,alpha,smarter
11423,alpha,smarter
11424,alpha,smarter
11425,alpha,smarter
11426,alpha,smarter
11427,alpha,smarter
11428,alpha,smarter
11429,alpha,smarter
11430,alpha,smarter
11431,alpha,smarter
11432,alpha,smarter
11433,alpha,smarter
11434,alpha,smarter
11435,alpha,smarter
11436,alpha,smarter
11437,alpha,smarter
11438,alpha,smarter
11439,alpha,smarter
11440,alpha,smarter
11441,alpha,smarter
11442,alpha,smarter
11443,alpha,smarter
11444,alpha,smarter
11445,alpha,smarter
11446,alpha,smarter
11447,alpha,smarter
11448,alpha,smarter
11449,alpha,smarter
11450,alpha,smarter
11451,alpha,smarter
11452,alpha,smarter
11453,alpha,smarter
11454,alpha,smarter
11455,alpha,smarter
11456,alpha,smarter
11457,alpha,smarter
11458,alpha,smarter
11459,alpha,smarter
11460,alpha,smarter
11461,alpha,smarter
11462,alpha,smarter
11463,alpha,smarter
11464,alpha,smarter
11465,alpha,smarter
11466,alpha,smarter
11467,alpha,smarter
11468,alpha,smarter
11469,alpha,smarter
11470,alpha,smarter
11471,alpha,smarter
11472,alpha,smarter
11473,alpha,smarter
11474,alpha,smarter
11475,alpha,smarter
11476,alpha,smarter
11477,alpha,smarter
11478,alpha,smarter
11479,alpha,smarter
11480,alpha,smarter
11481,alpha,smarter
11482,alpha,smarter
11483,alpha,smarter
11484,alpha,smarter
11485,alpha,smarter
11486,alpha,smarter
11487,alpha,smarter
11488,alpha,smarter
11489,alpha,smarter
11490,alpha,smarter
11491,alpha,smarter
11492,alpha,smarter
11493,alpha,smarter
11494,alpha,smarter
11495,alpha,smarter
11496,alpha,smarter
11497,alpha,smarter
11498,alpha,smarter
11499,alpha,smarter
11500,alpha,smarter
11501,alpha,smarter
11502,alpha,smarter
11503,alpha,smarter
11504,alpha,smarter
11505,alpha,smarter
11506,alpha,smarter
11507,alpha,smarter
11508,alpha,smarter
11509,alpha,smarter
11510,alpha,smarter
11511,alpha,smarter
11512,alpha,smarter
11513,alpha,smarter
11514,alpha,smarter
11515,alpha,smarter
11516,alpha,smarter
11517,alpha,smarter
11518,alpha,smarter
11519,alpha,smarter
11520,alpha,smarter
11521,alpha,smarter
11522,alpha,smarter
11523,alpha,smarter
11524,alpha,smarter
11525,alpha,smarter
11526,alpha,smarter
11527,alpha,smarter
11528,alpha,smarter
11529,alpha,smarter
11530,alpha,smarter
11531,alpha,smarter
11532,alpha,smarter
11533,alpha,smarter
11534,alpha,smarter
11535,alpha,smarter
11536,alpha,smarter
11537,alpha,smarter
11538,alpha,smarter
11539,alpha,smarter
11540,alpha,smarter
11541,alpha,smarter
11542,alpha,smarter
11543,alpha,smarter
11544,alpha,smarter
11545,alpha,smarter
11546,alpha,smarter
11547,alpha,smarter
11548,alpha,smarter
11549,alpha,smarter
11550,alpha,smarter
11551,alpha,smarter
11552,alpha,smarter
11553,alpha,smarter
11554,alpha,smarter
11555,alpha,smarter
11556,alpha,smarter
11557,alpha,smarter
11558,alpha,smarter
11559,alpha,smarter
11560,alpha,smarter
11561,alpha,smarter
11562,alpha,smarter
